id,company,product_series_id,part_number,converter_type,ac_voltage_input_min,ac_voltage_input_max,dc_voltage_input_min,dc_voltage_input_max,input_voltage_tolerance,power,is_regulated,regulation_voltage_range,efficiency,voltage_output_1,voltage_output_2,voltage_output_3,i_out1,i_out2,i_out3,output_type,pin_count,mounting_type,connection_type,dimensions_unit,dimensions_length,dimensions_width,dimensions_height,operating_temp_min,operating_temp_max,created_at,updated_at
628,traco,92,TEC 2-2412WI,DC/DC,,,9,36,,2,true,4:1,82,12,,,0.167,,,Single,7,PCB Mount,THT,mm,21.8,9.1,11.2,-40,93,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
629,traco,92,TEC 2-2413WI,DC/DC,,,9,36,,2,true,4:1,82,15,,,0.134,,,Single,7,PCB Mount,THT,mm,21.8,9.1,11.2,-40,93,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
630,traco,92,TEC 2-2415WI,DC/DC,,,9,36,,2,true,,82,24,,,0.083,,,Single,7,PCB Mount,THT,mm,21.8,9.1,11.2,-40,93,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
631,traco,92,TEC 2-2421WI,DC/DC,,,9,36,,2,true,4:1,79,5,-5,,0.2,0.2,,Dual,7,PCB Mount,THT,mm,21.8,9.1,11.2,-40,93,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
632,traco,92,TEC 2-2422WI,DC/DC,,,9,36,,2,true,4:1,82,12,-12,,0.083,0.083,,Dual,7,PCB Mount,THT,mm,21.8,9.1,11.2,-40,93,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
633,traco,92,TEC 2-2423WI,DC/DC,,,9,36,,2,true,4:1,80,15,-15,,0.067,0.067,,Dual,7,PCB Mount,THT,mm,21.8,9.1,11.2,-40,93,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
634,traco,92,TEC 2-4810WI,DC/DC,,,18,75,,2,true,4:1,74,3.3,,,0.5,,,Single,7,PCB Mount,THT,mm,21.8,9.1,11.2,-40,93,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
635,traco,,TEC 2-4811WI,DC/DC,,,18,75,,2,true,4:1,79,5,,,0.4,,,Single,7,PCB Mount,THT,mm,21.8,9.1,11.2,-40,93,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
636,traco,92,TEC 2-4819WI,DC/DC,,,18,75,,2,true,4:1,81,9,,,0.222,,,Single,7,PCB Mount,THT,mm,21.8,9.1,11.2,-40,93,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
637,traco,92,TEC 2-4812WI,DC/DC,,,18,75,,2,true,4:1,82,12,,,0.167,,,Single,7,PCB Mount,THT,mm,21.8,9.1,11.2,-40,93,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
638,traco,92,TEC 2-4813WI,DC/DC,,,18,75,,2,true,4:1,81,15,,,0.134,,,Single,7,PCB Mount,THT,mm,21.8,9.1,11.2,-40,93,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
639,traco,92,TEC 2-4815WI,DC/DC,,,18,75,,2,true,4:1,81,24,,,0.083,,,Single,7,PCB Mount,THT,mm,21.8,9.1,11.2,-40,93,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
640,traco,92,TEC 2-4821WI,DC/DC,,,18,75,,2,true,4:1,79,5,-5,,0.2,0.2,,Dual,7,PCB Mount,THT,mm,21.8,9.1,11.2,-40,93,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
641,traco,92,TEC 2-4822WI,DC/DC,,,18,75,,2,true,,81,12,-12,,0.083,0.083,,Dual,7,PCB Mount,THT,mm,21.8,9.1,11.2,-40,93,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
642,traco,92,TEC 2-4823WI,DC/DC,,,18,75,,2,true,4:1,81,15,-15,,0.067,0.067,,Dual,7,PCB Mount,THT,mm,21.8,9.1,11.2,-40,93,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
643,traco,93,TMPW 10-105-T,AC/DC,90,305,100,430,,10,,,81,5,,,2,,,Single,5,Chassis Mount,Terminal,mm,55.1,43.2,22.9,-40,70,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
644,traco,93,TMPW 10-112-T,AC/DC,90,305,100,430,,10,true,,85,12,,,0.833,,,Single,5,Chassis Mount,Terminal,mm,55.1,43.2,22.9,-40,70,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
645,traco,93,TMPW 10-115-T,AC/DC,90,305,100,430,,10,true,,86,15,,,0.667,,,Single,5,Chassis Mount,Terminal,mm,55.1,43.2,22.9,-40,70,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
646,traco,93,TMPW 10-124-T,AC/DC,90,305,100,430,,10,true,,86,24,,,0.417,,,Single,5,Chassis Mount,Terminal,mm,55.1,43.2,22.9,-40,70,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
647,traco,94,TMP 15105C,AC/DC,85,264,120,370,,15,true,,75,5,,,3,,,Single,4,Chassis Mount,Terminal,mm,96,86,23.3,-25,70,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
648,traco,94,TMP 15112C,AC/DC,85,264,120,370,,15,true,,79,12,,,1.25,,,Single,7,Chassis Mount,Terminal,mm,96,54,23.3,-25,70,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
649,traco,95,TMP 15115C,AC/DC,85,264,120,370,,15,,,79,15,,,1,,,Single,7,Chassis Mount,Terminal,mm,96,54,23.3,-25,70,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
650,traco,96,TMP 15124C,AC/DC,85,264,120,370,,15,,,79,24,,,0.625,,,Single,7,Chassis Mount,Terminal,mm,96,54,23.3,-25,70,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
651,traco,95,TMP 15148C,AC/DC,85,264,120,370,,15,true,,79,48,,,0.31,,,Single,7,Chassis Mount,Terminal,mm,96,54,23.3,-25,70,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
652,traco,94,TMP 15212C,AC/DC,85,264,120,370,,15,true,,79,12,-12,,0.65,0.65,,Dual,7,Chassis Mount,Terminal,mm,96,54,23.3,-25,70,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
653,traco,94,TMP 15215C,AC/DC,85,264,120,370,,15,,,79,15,-15,,0.5,0.5,,Dual,7,Chassis Mount,Terminal,mm,96,54,23.3,-25,70,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
654,traco,96,TMP 15252C,AC/DC,85,264,120,370,,15,,,72,5,12,,1.5,0.625,,Dual,7,Chassis Mount,Terminal,mm,96,54,23.3,-25,70,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
655,traco,96,TMP 15512C,AC/DC,85,264,120,370,,15,,,74,5,12,-12,2,0.2,0.2,Triple,7,Chassis Mount,Terminal,mm,96,54,23.3,-25,70,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
656,traco,95,TMP 15515C,AC/DC,85,264,120,370,,15,true,,74,5,15,-15,2,0.15,0.15,Triple,7,Chassis Mount,Terminal,mm,96,54,23.3,-25,70,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
657,traco,96,TMP 30105C,AC/DC,85,264,120,370,,30,,,78,5,,,6,,,Single,4,Chassis Mount,Terminal,mm,112,63.8,25.6,-25,70,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
658,traco,95,TMP30112C,AC/DC,85,264,120,370,,30,true,,80,12,,,2.5,,,Single,4,Chassis Mount,Terminal,mm,112,63.8,25.6,-25,70,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
659,traco,95,TMP 30115C,AC/DC,85,264,120,370,,30,,,80,15,,,2,,,Single,4,Chassis Mount,Terminal,mm,112,63.8,25.6,-25,70,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
660,traco,95,TMP 30124C,AC/DC,85,264,120,370,,30,,,80,24,,,1.25,,,Single,7,Chassis Mount,Terminal,mm,112,63.8,25.6,-25,70,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
661,traco,95,TMP 30148C,AC/DC,85,264,120,370,,30,,,80,48,,,0.625,,,Single,7,Chassis Mount,Terminal,mm,112,63.8,25.6,-25,70,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
662,traco,95,TMP 30212C,AC/DC,85,264,120,370,,30,true,,80,12,-12,,1.3,1.3,,Dual,7,Chassis Mount,Terminal,mm,100,63.8,25.6,-25,70,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
663,traco,96,TMP 30215C,AC/DC,85,264,120,370,,30,true,,80,15,-15,,1,1,,Dual,7,Chassis Mount,Terminal,mm,112,63.8,25.6,-25,70,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
664,traco,95,TMP 30252C,AC/DC,85,264,120,370,,30,,,76,5,12,,3,1.25,,Dual,7,Chassis Mount,Terminal,mm,112,63.8,25.6,-25,70,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
665,traco,95,TMP 30512C,AC/DC,85,264,120,370,,30,,,76,5,12,-12,3,0.6,0.6,Triple,7,Chassis Mount,Terminal,mm,100,63.8,25.6,-25,70,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
666,traco,95,TMP 30515C,AC/DC,85,264,120,370,,30,,,76,5,15,-15,3,0.5,0.5,Triple,7,Chassis Mount,Terminal,mm,112,63.8,25.6,-25,70,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
667,traco,96,TMP 30522C,AC/DC,85,264,120,370,,30,,,76,5,12,-12,3,1,0.25,Triple,7,Chassis Mount,Terminal,mm,112,63.8,25.6,-25,70,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
668,traco,95,TMP 30316C,AC/DC,85,264,120,370,,30,,,71,3.3,5,12,4,1.5,0.25,Triple,7,Chassis Mount,Terminal,mm,112,63.8,25.6,-25,70,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
669,traco,95,TMP 30317C,AC/DC,85,264,120,370,,30,,,71,5,3.3,12,4.5,1,0.25,Triple,7,Chassis Mount,Terminal,mm,112,63.8,25.6,-25,70,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
670,traco,96,TMP 60105C,AC/DC,85,264,120,370,,51,true,,79,5.1,,,10,,,Single,7,Chassis Mount,Terminal,mm,112,67.8,38,-25,70,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
671,traco,96,TMP 60112C,AC/DC,85,264,120,370,,60,,,82,12,,,5,,,Single,7,Chassis Mount,Terminal,mm,112,67.8,38,-25,70,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
672,traco,96,TMP 60115C,AC/DC,85,264,120,370,,60,,,83,15,,,4,,,Single,7,Chassis Mount,Terminal,mm,112,67.8,38,-25,70,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
673,traco,96,TMP 60124C,AC/DC,85,264,120,370,,60,,,84,24,,,2.5,,,Single,7,Chassis Mount,Terminal,mm,112,67.8,38,-25,70,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
674,traco,95,TMP 60136C,AC/DC,85,264,120,370,,60,true,,84,36,,,1.665,,,Single,7,Chassis Mount,Terminal,mm,112,67.8,38,-25,70,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
675,traco,95,TMP 60148C,AC/DC,85,264,120,370,,60,,,84,48,,,1.25,,,Single,7,Chassis Mount,Terminal,mm,112,67.8,38,-25,70,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
676,traco,97,TEQ 40-2411WIR,DC/DC,,,9.5,36,,40,true,4:1,90,5,,,8,,,Single,7,Chassis Mount,Terminal,mm,103,57.2,26.1,-40,83,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
677,traco,97,TEQ 40-2412WIR,DC/DC,,,9.5,36,,40,true,4:1,91,12,,,3.33,,,Single,7,Chassis Mount,Terminal,mm,103,57.2,26.1,-40,83,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
678,traco,97,TEQ 40-2413WIR,DC/DC,,,9.5,36,,40,true,4:1,91,15,,,2.67,,,Single,7,Chassis Mount,Terminal,mm,103,57.2,26.1,-40,83,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
679,traco,97,TEQ 40-2415WIR,DC/DC,,,9.5,36,,40,,,90,24,,,1.67,,,Single,7,Chassis Mount,Other,mm,103,57.2,26.1,-40,83,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
680,traco,97,TEQ 40-2422WIR,DC/DC,,,9.5,36,,40,,,89,12,-12,,1.67,1.67,,Dual,7,Chassis Mount,Other,mm,103,57.2,26.1,-40,83,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
681,traco,97,TEQ 40-2423WIR,DC/DC,,,9.5,36,,40,true,,89,15,-15,,1.33,1.33,,Dual,7,Chassis Mount,Terminal,mm,103,57.2,26.1,-40,83,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
682,traco,97,TEQ 40-2425WIR,DC/DC,,,9.5,36,,40,true,,90,24,-24,,0.83,0.83,,Dual,7,Chassis Mount,Terminal,mm,103,57.2,26.1,-40,83,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
683,traco,97,TEQ 40-4811WIR,DC/DC,,,18,75,,40,true,,90,5,,,8,,,Single,7,Chassis Mount,Other,mm,103,57.2,26.1,-40,83,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
684,traco,97,TEQ 40-4812WIR,DC/DC,,,18,75,,40,true,4:1,91,12,,,3.33,,,Single,7,Chassis Mount,Terminal,mm,103,57.2,26.1,-40,83,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
685,traco,97,TEQ 40-4813WIR,DC/DC,,,18,75,,40,true,4:1,91,15,,,2.67,,,Single,7,Chassis Mount,Terminal,mm,103,57.2,26.1,-40,83,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
686,traco,97,TEQ 40-4815WIR,DC/DC,,,18,75,,40,,,90,24,,,1.67,,,Single,7,Chassis Mount,Terminal,mm,103,57.2,26.1,-40,83,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
687,traco,97,TEQ 40-4822WIR,DC/DC,,,18,75,,40,true,4:1,89,12,-12,,1.67,1.67,,Dual,7,Chassis Mount,Terminal,mm,103,57.2,26.1,-40,83,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
688,traco,97,TEQ 40-4823WIR,DC/DC,,,18,75,,40,true,,89,15,-15,,1.33,1.33,,Dual,7,Chassis Mount,Other,mm,103,57.2,26.1,-40,83,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
689,traco,97,TEQ 40-4825WIR,DC/DC,,,18,75,,40,true,4:1,90,24,-24,,0.83,0.83,,Dual,7,Chassis Mount,Terminal,mm,103,57.2,26.1,-40,83,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
690,traco,97,TEQ 40-7211WIR,DC/DC,,,43,160,,40,,,88,5,,,8,,,Single,7,Chassis Mount,Other,mm,103,57.2,26.1,-40,83,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
691,traco,97,TEQ 40-7212WIR,DC/DC,,,43,160,,40,,,90,12,,,3.33,,,Single,7,Chassis Mount,Terminal,mm,103,57.2,26.1,-40,83,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
692,traco,97,TEQ 40-7213WIR,DC/DC,,,43,160,,40,,,90,15,,,2.67,,,Single,7,Chassis Mount,Terminal,mm,103,57.2,26.1,-40,83,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
693,traco,97,TEQ 40-7215WIR,DC/DC,,,43,160,,40,true,,89,24,,,1.67,,,Single,7,Chassis Mount,Other,mm,103,57.2,26.1,-40,83,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
694,traco,97,TEQ 40-7222WIR,DC/DC,,,43,160,,40,true,4:1,88,12,-12,,1.67,1.67,,Dual,7,Chassis Mount,Other,mm,103,57.2,26.1,-40,83,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
695,traco,97,TEQ 40-7223WIR,DC/DC,,,43,160,,40,true,4:1,88,15,-15,,1.33,1.33,,Dual,7,Chassis Mount,Terminal,mm,103,57.2,26.1,-40,83,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
696,traco,97,TEQ 40-7225WIR,DC/DC,,,43,160,,40,true,4:1,90,24,-24,,0.83,0.83,,Dual,7,Chassis Mount,Terminal,mm,103,57.2,26.1,-40,83,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
697,traco,98,TEN 40-1210,DC/DC,,,9,18,,40,,,86,3.3,,,8,,,Single,9,PCB Mount,THT,mm,50.8,50.8,10.2,-40,75,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
698,traco,98,TEN 40-1211,DC/DC,,,9,18,,40,,,86,5,,,8,,,Single,9,PCB Mount,THT,mm,50.8,50.8,10.2,-40,75,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
699,traco,98,TEN 40-1212,DC/DC,,,9,18,,40,,,86,12,,,3.3,,,Single,9,PCB Mount,THT,mm,50.8,50.8,10.2,-40,75,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
700,traco,98,TEN 40-1220,DC/DC,,,9,18,,40,,,85,3.3,5,,8,8,,Dual,9,PCB Mount,THT,mm,50.8,50.8,10.2,-40,75,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
701,traco,98,TEN 40-1222,DC/DC,,,9,18,,40,,,85,12,-12,,1.8,1.8,,Dual,9,PCB Mount,THT,mm,50.8,50.8,10.2,-40,75,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
702,traco,98,TEN 40-1223,DC/DC,,,9,18,,40,,,85,15,-15,,1.4,1.4,,Dual,9,PCB Mount,THT,mm,50.8,50.8,10.2,-40,75,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
703,traco,98,TEN 40-1233,DC/DC,,,9,18,,40,,,84,3.3,12,-12,6,0.4,0.4,Triple,9,PCB Mount,THT,mm,50.8,50.8,10.2,-40,75,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
704,traco,98,TEN 40-1234,DC/DC,,,9,18,,40,,,84,3.3,15,-15,6,0.3,0.3,Triple,9,PCB Mount,THT,mm,50.8,50.8,10.2,-40,75,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
705,traco,98,TEN 40-1231,DC/DC,,,9,18,,40,,,86,5,12,-12,6,0.4,0.4,Triple,9,PCB Mount,THT,mm,50.8,50.8,10.2,-40,75,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
706,traco,98,TEN 40-1232,DC/DC,,,9,18,,40,,,86,5,15,-15,6,0.3,0.3,Triple,9,PCB Mount,THT,mm,50.8,50.8,10.2,-40,75,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
707,traco,98,TEN 40-2410,DC/DC,,,18,36,,40,,,87,3.3,,,8,,,Single,9,PCB Mount,THT,mm,50.8,50.8,10.2,-40,75,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
708,traco,98,TEN 40-2411,DC/DC,,,18,36,,40,,,89,5,,,8,,,Single,9,PCB Mount,THT,mm,50.8,50.8,10.2,-40,75,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
709,traco,98,TEN 40-2412,DC/DC,,,18,36,,40,,,88,12,,,3.3,,,Single,9,PCB Mount,THT,mm,50.8,50.8,10.2,-40,75,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
710,traco,98,TEN 40-2420,DC/DC,,,18,36,,40,,,86,3.3,5,,8,8,,Dual,9,PCB Mount,THT,mm,50.8,50.8,10.2,-40,75,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
711,traco,98,TEN 40-2422,DC/DC,,,18,36,,40,,,87,12,-12,,1.8,1.8,,Dual,9,PCB Mount,THT,mm,50.8,50.8,10.2,-40,75,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
712,traco,98,TEN 40-2423,DC/DC,,,18,36,,40,,,87,15,-15,,1.4,1.4,,Dual,9,PCB Mount,THT,mm,50.8,50.8,10.2,-40,75,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
713,traco,98,TEN 40-2433,DC/DC,,,18,36,,40,,,85,3.3,12,-12,6,0.4,0.4,Triple,9,PCB Mount,THT,mm,50.8,50.8,10.2,-40,75,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
714,traco,98,TEN 40-2434,DC/DC,,,18,36,,40,,,85,3.3,15,-15,6,0.3,0.3,Triple,9,PCB Mount,THT,mm,50.8,50.8,10.2,-40,75,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
715,traco,98,TEN 40-2431,DC/DC,,,18,36,,40,,,87,5,12,-12,6,0.4,0.4,Triple,9,PCB Mount,THT,mm,50.8,50.8,10.2,-40,75,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
716,traco,98,TEN 40-2432,DC/DC,,,18,36,,40,,,87,5,15,-15,6,0.3,0.3,Triple,9,PCB Mount,THT,mm,50.8,50.8,10.2,-40,75,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
717,traco,98,TEN 40-4810,DC/DC,,,36,75,,40,,,88,3.3,,,8,,,Single,9,PCB Mount,THT,mm,50.8,50.8,10.2,-40,75,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
718,traco,98,TEN 40-4811,DC/DC,,,36,75,,40,,,90,5,,,8,,,Single,9,PCB Mount,THT,mm,50.8,50.8,10.2,-40,75,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
719,traco,98,TEN 40-4812,DC/DC,,,36,75,,40,,,89,12,,,3.3,,,Single,9,PCB Mount,THT,mm,50.8,50.8,10.2,-40,75,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
720,traco,98,TEN 40-4820,DC/DC,,,36,75,,40,,,88,3.3,5,,8,8,,Dual,9,PCB Mount,THT,mm,50.8,50.8,10.2,-40,75,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
721,traco,98,TEN 40-4822,DC/DC,,,36,75,,40,,,87,12,-12,,1.8,1.8,,Dual,9,PCB Mount,THT,mm,50.8,50.8,10.2,-40,75,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
722,traco,98,TEN 40-4823,DC/DC,,,36,75,,40,,,87,15,-15,,1.4,1.4,,Dual,9,PCB Mount,THT,mm,50.8,50.8,10.2,-40,75,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
723,traco,98,TEN 40-4833,DC/DC,,,36,75,,40,,,86,3.3,12,-12,6,0.4,0.4,Triple,9,PCB Mount,THT,mm,50.8,50.8,10.2,-40,75,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
724,traco,98,TEN 40-4834,DC/DC,,,36,75,,40,,,86,3.3,15,-15,6,0.3,0.3,Triple,9,PCB Mount,THT,mm,50.8,50.8,10.2,-40,75,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
725,traco,98,TEN 40-4831,DC/DC,,,36,75,,40,,,88,5,12,-12,6,0.4,0.4,Triple,9,PCB Mount,THT,mm,50.8,50.8,10.2,-40,75,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
726,traco,98,TEN 40-4832,DC/DC,,,36,75,,40,,,88,5,15,-15,6,0.3,0.3,Triple,9,PCB Mount,THT,mm,50.8,50.8,10.2,-40,75,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
727,traco,99,TDN 1-1210WISM,DC/DC,,,4.5,18,,1,true,4:1,77,3.3,,,0.3,,,Single,6,PCB Mount,SMD,mm,13.2,9.1,10.2,-40,90,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
728,traco,99,TDN 1-1211WISM,DC/DC,,,4.5,18,,1,true,4:1,79,5,,,0.2,,,Single,6,PCB Mount,SMD,mm,13.2,9.1,10.2,-40,90,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
729,traco,99,TDN 1-1219WISM,DC/DC,,,4.5,18,,1,true,4:1,79,9,,,0.112,,,Single,6,PCB Mount,SMD,mm,13.2,9.1,10.2,-40,90,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
730,traco,99,TDN 1-1212WISM,DC/DC,,,4.5,18,,1,true,4:1,81,12,,,0.09,,,Single,6,PCB Mount,SMD,mm,13.2,9.1,10.2,-40,90,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
731,traco,99,TDN 1-1213WISM,DC/DC,,,4.5,18,,1,true,4:1,81,15,,,0.07,,,Single,6,PCB Mount,SMD,mm,13.2,9.1,10.2,-40,90,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
732,traco,99,TDN 1-1215WISM,DC/DC,,,4.5,18,,1,true,4:1,80,24,,,0.045,,,Single,6,PCB Mount,SMD,mm,13.2,9.1,10.2,-40,90,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
733,traco,99,TDN 1-1221WISM,DC/DC,,,4.5,18,,1,true,4:1,77,5,-5,,0.1,0.1,,Dual,6,PCB Mount,SMD,mm,13.2,9.1,10.2,-40,90,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
734,traco,99,TDN 1-1222WISM,DC/DC,,,4.5,18,,1,true,4:1,80,12,-12,,0.045,0.045,,Dual,6,PCB Mount,SMD,mm,13.2,9.1,10.2,-40,90,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
735,traco,99,TDN 1-1223WISM,DC/DC,,,4.5,18,,1,true,4:1,81,15,-15,,0.035,0.035,,Dual,6,PCB Mount,SMD,mm,13.2,9.1,10.2,-40,90,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
736,traco,99,TDN 1-2410WISM,DC/DC,,,9,36,,1,true,4:1,76,3.3,,,0.3,,,Single,6,PCB Mount,SMD,mm,13.2,9.1,10.2,-40,90,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
737,traco,99,TDN 1-2411WISM,DC/DC,,,9,36,,1,true,4:1,78,5,,,0.2,,,Single,6,PCB Mount,SMD,mm,13.2,9.1,10.2,-40,90,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
738,traco,99,TDN 1-2419WISM,DC/DC,,,9,36,,1,true,4:1,79,9,,,0.112,,,Single,6,PCB Mount,SMD,mm,13.2,9.1,10.2,-40,90,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
739,traco,99,TDN 1-2412WISM,DC/DC,,,9,36,,1,true,4:1,81,12,,,0.09,,,Single,6,PCB Mount,SMD,mm,13.2,9.1,10.2,-40,90,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
740,traco,99,TDN 1-2413WISM,DC/DC,,,9,36,,1,true,4:1,81,15,,,0.07,,,Single,6,PCB Mount,SMD,mm,13.2,9.1,10.2,-40,90,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
741,traco,99,TDN 1-2415WISM,DC/DC,,,9,36,,1,true,4:1,80,24,,,0.045,,,Single,6,PCB Mount,SMD,mm,13.2,9.1,10.2,-40,90,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
742,traco,99,TDN 1-2421WISM,DC/DC,,,9,36,,1,true,4:1,77,5,-5,,0.1,0.1,,Dual,6,PCB Mount,SMD,mm,13.2,9.1,10.2,-40,90,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
743,traco,99,TDN 1-2422WISM,DC/DC,,,9,36,,1,true,4:1,80,12,-12,,0.045,0.045,,Dual,6,PCB Mount,SMD,mm,13.2,9.1,10.2,-40,90,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
744,traco,99,TDN 1-2423WISM,DC/DC,,,9,36,,1,true,4:1,81,15,-15,,0.035,0.035,,Dual,6,PCB Mount,SMD,mm,13.2,9.1,10.2,-40,90,2025-04-22 19:38:18.207,2025-04-22 19:38:18.210
